epoch,startTimestamp,lockTimestamp,closeTimestamp,lockPrice,closePrice,lockOracleId,closeOracleId,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
104,1705476198,1705477998,1705479810,255601000000,254359688253,36893488147419342047,36893488147419342059,0,0,0,0,0,True
105,1705478010,1705479810,1705481622,254359688253,254176028270,36893488147419342059,36893488147419342071,0,0,0,0,0,True
106,1705479822,1705481622,1705483436,254176028270,254774869555,36893488147419342071,36893488147419342083,0,0,0,0,0,True
107,1705481636,1705483436,1705485248,254774869555,254531000000,36893488147419342083,36893488147419342095,0,0,0,0,0,True
108,1705483448,1705485248,1705487062,254531000000,254667736435,36893488147419342095,36893488147419342107,0,0,0,0,0,True
109,1705485262,1705487062,1705488874,254667736435,254904867017,36893488147419342107,36893488147419342119,0,0,0,0,0,True
110,1705487074,1705488874,1705490696,254904867017,254312831232,36893488147419342119,36893488147419342131,0,0,0,0,0,True
111,1705488896,1705490696,1705492512,254312831232,254042616000,36893488147419342131,36893488147419342143,0,0,0,0,0,True
112,1705490712,1705492512,1705494336,254042616000,253879652023,36893488147419342143,36893488147419342155,0,0,0,0,0,True
113,1705492536,1705494336,1705496150,253879652023,254799210742,36893488147419342155,36893488147419342167,0,0,0,0,0,True
114,1705494350,1705496150,1705497962,254799210742,254138838024,36893488147419342167,36893488147419342179,0,0,0,0,0,True
115,1705496162,1705497962,1705499777,254138838024,254254795170,36893488147419342179,36893488147419342191,0,0,0,0,0,True
116,1705497977,1705499777,1705501591,254254795170,255053746347,36893488147419342191,36893488147419342203,0,0,0,0,0,True
117,1705499791,1705501591,1705503403,255053746347,256383664357,36893488147419342203,36893488147419342215,0,0,0,0,0,True
118,1705501603,1705503403,1705505217,256383664357,254981641305,36893488147419342215,36893488147419342228,0,0,0,0,0,True
119,1705503417,1705505217,1705507038,254981641305,253686096881,36893488147419342228,36893488147419342240,0,0,0,0,0,True
120,1705505238,1705507038,1705508851,253686096881,253654899242,36893488147419342240,36893488147419342252,0,0,0,0,0,True
121,1705507051,1705508851,1705510659,253654899242,253047000000,36893488147419342252,36893488147419342264,0,0,0,0,0,True
122,1705508859,1705510659,1705512470,253047000000,252884212210,36893488147419342264,36893488147419342275,0,0,0,0,0,True
123,1705510670,1705512470,1705514280,252884212210,252844885912,36893488147419342275,36893488147419342287,0,0,0,0,0,True
124,1705512480,1705514280,1705516096,252844885912,0,36893488147419342287,0,0,0,0,0,0,False
125,1705514296,1705516096,1705517896,0,0,0,0,0,0,0,0,0,False
126,1705516250,1705518050,1705519850,0,0,0,0,0,0,0,0,0,False
127,1705518140,1705519940,1705521760,253674399000,253129857918,36893488147419342323,36893488147419342334,0,0,0,0,0,True
128,1705519960,1705521760,1705523572,253129857918,253487686382,36893488147419342334,36893488147419342345,0,0,0,0,0,True
129,1705521772,1705523572,1705525382,253487686382,0,36893488147419342345,0,0,0,0,0,0,False
130,1705523582,1705525382,1705527182,0,0,0,0,0,0,0,0,0,False
131,1705525444,1705527244,1705529056,253639488046,252490000000,36893488147419342369,36893488147419342381,0,0,0,0,0,True
132,1705527256,1705529056,1705530868,252490000000,251888000000,36893488147419342381,36893488147419342393,0,0,0,0,0,True
133,1705529068,1705530868,1705532681,251888000000,252352061033,36893488147419342393,36893488147419342405,0,0,0,0,0,True
134,1705530881,1705532681,1705534493,252352061033,252363424677,36893488147419342405,36893488147419342417,0,0,0,0,0,True
135,1705532693,1705534493,1705536316,252363424677,252951933918,36893488147419342417,36893488147419342430,0,0,0,0,0,True
136,1705534516,1705536316,1705538130,252951933918,252543823010,36893488147419342430,36893488147419342442,0,0,0,0,0,True
137,1705536330,1705538130,1705539940,252543823010,252871499464,36893488147419342442,36893488147419342454,0,0,0,0,0,True
138,1705538140,1705539940,1705541749,252871499464,251589899000,36893488147419342454,36893488147419342466,0,0,0,0,0,True
139,1705539949,1705541749,1705543561,251589899000,252094439698,36893488147419342466,36893488147419342478,0,0,0,0,0,True
140,1705541761,1705543561,1705545375,252094439698,252705296866,36893488147419342478,36893488147419342490,0,0,0,0,0,True
141,1705543575,1705545375,1705547188,252705296866,252689287590,36893488147419342490,36893488147419342502,0,0,0,0,0,True
142,1705545388,1705547188,1705549002,252689287590,252624437011,36893488147419342502,36893488147419342514,0,0,0,0,0,True
143,1705547202,1705549002,1705550824,252624437011,252882526755,36893488147419342514,36893488147419342526,0,0,0,0,0,True
144,1705549024,1705550824,1705552644,252882526755,253105000000,36893488147419342526,36893488147419342538,0,0,0,0,0,True
145,1705550844,1705552644,1705554458,253105000000,252634000000,36893488147419342538,36893488147419342550,0,0,0,0,0,True
146,1705552658,1705554458,1705556272,252634000000,252490000000,36893488147419342550,36893488147419342563,0,0,0,0,0,True
147,1705554472,1705556272,1705558086,252490000000,252932015629,36893488147419342563,36893488147419342575,0,0,0,0,0,True
